,company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,raised_amount_usd
432,/organization/ticketsnow,TicketsNow,|Auctions|E-Commerce|,Auctions,USA,IL,Chicago,Rolling Meadows,/organization/ticketmaster,Ticketmaster,|Curated Web|,Curated Web,USA,CA,Los Angeles,West Hollywood,2008-01-01,2008-01,2008-Q1,2008.0,265.0,USD,34.0
433,/organization/tier-3-2,Tier 3,|Cloud Computing|PaaS|IaaS|Enterprise Software|,Enterprise Software,USA,WA,Seattle,Bellevue,/organization/centurylink,CenturyLink,|Public Relations|,Public Relations,USA,LA,Monroe,Monroe,2013-11-19,2013-11,2013-Q4,2013.0,200.0,USD,18.5
435,/organization/topera,Topera,|3D|Medical|Medical Devices|Health Care|,Medical Devices,USA,CA,San Diego,San Diego,/organization/abbott,Abbott Labs,|Health and Wellness|Venture Capital|Medical|Biotechnology|,Health and Wellness,USA,IL,Chicago,Des Plaines,2014-10-29,2014-10,2014-Q4,2014.0,250.0,USD,25.0
436,/organization/topsy-labs,Topsy Labs,|Twitter Applications|Social Media|Real Time|Search|Analytics|,Twitter Applications,USA,CA,SF Bay Area,San Francisco,/organization/apple,Apple,|Computers|Consumer Electronics|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Cupertino,2013-12-02,2013-12,2013-Q4,2013.0,200.0,USD,26.9
438,/organization/trapeze-networks,Trapeze Networks,|Wireless|Security|,Wireless,USA,CA,SF Bay Area,Pleasanton,/organization/juniper-networks,Juniper Networks,|Communications Hardware|Technology|Security|,Communications Hardware,USA,CA,SF Bay Area,Sunnyvale,2010-11-01,2010-11,2010-Q4,2010.0,152.0,USD,47.5
439,/organization/trapeze-networks,Trapeze Networks,|Wireless|Security|,Wireless,USA,CA,SF Bay Area,Pleasanton,/organization/belden,Belden,|Manufacturing|,Manufacturing,USA,MO,St. Louis,St Louis,2008-06-06,2008-06,2008-Q2,2008.0,133.0,USD,47.5
441,/organization/tripit,TripIt,|Social Media|Travel|,Social Media,USA,CA,SF Bay Area,San Francisco,/organization/concur-technologies,Concur Technologies,|Technology|Cloud Management|Travel|Software|,Travel,USA,WA,Seattle,Redmond,2011-01-13,2011-01,2011-Q1,2011.0,120.0,USD,12.1
443,/organization/trovix,Trovix,|Search|Consulting|,Search,USA,CA,SF Bay Area,Mountain View,/organization/monster,Monster,|Employment|Search|,Employment,USA,NY,New York City,New York,2008-07-31,2008-07,2008-Q3,2008.0,72.5,USD,18.25
445,/organization/the-trunk-club,Trunk Club,|Retail|Fashion|,Fashion,USA,IL,Chicago,Chicago,/organization/nordstrom,Nordstrom,|Consumer Goods|Brand Marketing|Fashion|,Fashion,USA,WA,Seattle,Seattle,2014-07-31,2014-07,2014-Q3,2014.0,350.0,USD,11.0
446,/organization/trustedid,TrustedID,|Security|,Security,USA,CA,SF Bay Area,Palo Alto,/organization/equifax,Equifax,|Consulting|,Consulting,USA,GA,Atlanta,Atlanta,2013-07-08,2013-07,2013-Q3,2013.0,30.0,USD,25.0
447,/organization/trusteer,Trusteer,|Banking|Security|,Banking,USA,MA,Boston,Boston,/organization/ibm,IBM,|Software|,Software,USA,NY,New York City,Armonk,2013-08-15,2013-08,2013-Q3,2013.0,800.0,USD,6.1
449,/organization/turbine,Turbine,|Social Games|Games|,Games,USA,CA,SF Bay Area,Redwood City,/organization/warner-bros,Warner Bros.,|Entertainment Industry|Film Production|TV Production|,Film Production,USA,CA,Los Angeles,Burbank,2010-04-20,2010-04,2010-Q2,2010.0,160.0,USD,76.6
450,/organization/twitch,Twitch,|Social Media|Video Streaming|Video Games|Video|,Video Games,USA,CA,SF Bay Area,San Francisco,/organization/amazon,Amazon,|Consumer Goods|Groceries|Crowdsourcing|E-Commerce|,Consumer Goods,USA,WA,Seattle,Seattle,2014-08-25,2014-08,2014-Q3,2014.0,970.0,USD,35.0
451,/organization/varolii,Varolii,|Software|,Software,USA,WA,Seattle,Seattle,/organization/lifelock,LifeLock,|Technology|Security|,Technology,USA,AZ,Phoenix,Tempe,2013-08-20,2013-08,2013-Q3,2013.0,42.6,USD,8.0
452,/organization/vativ-technologies,Vativ Technologies,|Semiconductors|,Semiconductors,USA,CA,San Diego,San Diego,/organization/entropic-communications,Entropic Communications,|Semiconductors|,Semiconductors,USA,CA,San Diego,San Diego,2008-04-04,2008-04,2008-Q2,2008.0,43.78,USD,11.0
453,/organization/verenium,Verenium,|Biotechnology|,Biotechnology,USA,ME,ME - Other,Cambridge,/organization/british-petroleum,British Petroleum,|Procurement|Business Development|Mechanical Solutions|Energy|Oil|,Oil,USA,IL,Chicago,Warrenville,2010-07-15,2010-07,2010-Q3,2010.0,98.3,USD,7.309564
454,/organization/vessix-vascular,Vessix Vascular,|Health Care|,Health Care,USA,CA,Los Angeles,Laguna Hills,/organization/boston-scientific,Boston Scientific,|Life Sciences|Medical|Technology|Business Services|,Business Services,USA,MA,Boston,Natick,2012-11-01,2012-11,2012-Q4,2012.0,300.0,USD,23.0
455,/organization/vicept-therapeutics,Vicept Therapeutics,|Medical|Biotechnology|,Biotechnology,USA,PA,Philadelphia,Malvern,/organization/allergan,Allergan,|Medical|Pharmaceuticals|Biotechnology|,Medical,USA,CA,Anaheim,Irvine,2011-07-19,2011-07,2011-Q3,2011.0,275.0,USD,16.0
456,/organization/videoiq,VideoIQ,|Analytics|,Analytics,USA,MA,Boston,Bedford,/organization/avigilon-corporation,Avigilon Corporation,|Hardware + Software|,Hardware + Software,CAN,BC,Vancouver,Vancouver,2013-12-31,2013-12,2013-Q4,2013.0,32.0,USD,29.0
457,/organization/vidible,Vidible,|Advertising Exchanges|Video|,Video,USA,CA,SF Bay Area,San Francisco,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Service Provider,USA,NY,New York City,New York,2014-12-01,2014-12,2014-Q4,2014.0,50.0,USD,3.350673
458,/organization/virident-systems,Virident Systems,|Technology|Clean Technology|Hardware|Enterprise Software|,Technology,USA,CA,SF Bay Area,Milpitas,/organization/western-digital-2,Western Digital,|Hardware|,Hardware,USA,CA,Anaheim,Irvine,2013-09-09,2013-09,2013-Q3,2013.0,685.0,USD,72.954999
459,/organization/virident-systems,Virident Systems,|Technology|Clean Technology|Hardware|Enterprise Software|,Technology,USA,CA,SF Bay Area,Milpitas,/organization/western-digital,West,|Hardware + Software|,Hardware + Software,USA,CA,Anaheim,Lake Forest,2013-09-09,2013-09,2013-Q3,2013.0,685.0,USD,72.954999
460,/organization/visiogen,Visiogen,|Health Care|,Health Care,USA,CA,Anaheim,Irvine,/organization/abbott,Abbott Labs,|Health and Wellness|Venture Capital|Medical|Biotechnology|,Health and Wellness,USA,IL,Chicago,Des Plaines,2009-09-03,2009-09,2009-Q3,2009.0,400.0,USD,40.0
461,/organization/visualase-inc,Visualase,|Biotechnology|,Biotechnology,USA,TX,Houston,Houston,/organization/medtronic,Medtronic,|Medical Devices|Biotechnology|,Medical Devices,USA,MN,Minneapolis,Minneapolis,2014-07-28,2014-07,2014-Q3,2014.0,105.0,USD,8.7
462,/organization/vitrue,Vitrue,|Advertising|Sales and Marketing|Social Media Marketing|Social Media Advertising|Social Media|Enterprise Software|,Enterprise Software,USA,GA,Atlanta,Atlanta,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,2012-05-23,2012-05,2012-Q2,2012.0,300.0,USD,30.8
464,/organization/vocalocity,Vocalocity,|Communications Hardware|VoIP|Enterprise Software|,Communications Hardware,USA,GA,Atlanta,Atlanta,/organization/vonage,Vonage,|Telecommunications|Mobile|,Telecommunications,USA,NJ,Newark,Holmdel,2013-10-10,2013-10,2013-Q4,2013.0,130.0,USD,13.6
465,/organization/vontu,Vontu,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/symantec,Symantec,|Security|,Security,USA,CA,SF Bay Area,Mountain View,2007-11-05,2007-11,2007-Q4,2007.0,350.0,USD,20.0
466,/organization/vovici,Vovici,|Communities|Enterprise Software|,Communities,USA,VA,"Washington, D.C.",Dulles,/organization/verint,Verint Systems,|Technology|Software|,Technology,USA,NY,Long Island,Melville,2011-07-19,2011-07,2011-Q3,2011.0,56.5,USD,16.3
467,/organization/voxel-dot-net,Voxel (Internap),|Linux|Content Delivery|Web Hosting|,Linux,USA,NY,New York City,New York,/organization/internap,Internap,|Video Streaming|Content Delivery|Enterprises|Games|E-Commerce|Web Hosting|SaaS|Storage|Internet|Data Centers|Software|Curated Web|,Games,USA,GA,Atlanta,Atlanta,2012-01-03,2012-01,2012-Q1,2012.0,30.0,USD,5.5
468,/organization/vurv-technology,Vurv Technology,|Recruiting|Career Management|Software|,Software,USA,FL,Jacksonville,Jacksonville,/organization/taleo,Taleo,|Video on Demand|Recruiting|Career Management|Software|,Software,USA,CA,SF Bay Area,Dublin,2008-05-06,2008-05,2008-Q2,2008.0,128.8,USD,5.0
469,/organization/wanova,Wanova,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Campbell,/organization/vmware,VMware,|Software|,Software,USA,CA,SF Bay Area,Palo Alto,2012-05-22,2012-05,2012-Q2,2012.0,75.0,USD,23.0
472,/organization/waze,Waze,|Navigation|Transportation|,Transportation,USA,CA,SF Bay Area,Palo Alto,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Service Provider,USA,CA,SF Bay Area,Mountain View,2013-06-11,2013-06,2013-Q2,2013.0,996.0,USD,67.0
473,/organization/freewebs,Webs,|Curated Web|,Curated Web,USA,MD,"Washington, D.C.",Silver Spring,/organization/vistaprint,Vistaprint,|Publishing|Advertising|,Publishing,USA,FL,Palm Beaches,Boca Raton,2011-12-19,2011-12,2011-Q4,2011.0,117.5,USD,12.0
474,/organization/wetpaint,Wetpaint,|Web Tools|Curated Web|,Web Tools,USA,WA,Seattle,Seattle,/organization/viggle,"Viggle, Inc.",|Multi-level Marketing|Digital Entertainment|,Multi-level Marketing,USA,NY,New York City,New York,2013-12-16,2013-12,2013-Q4,2013.0,30.0,USD,39.75
477,/organization/where-com,Where,|E-Commerce|,E-Commerce,USA,MA,Boston,Boston,/organization/paypal,PayPal,|Payments|P2P Money Transfer|E-Commerce|Databases|Finance|,Payments,USA,CA,SF Bay Area,San Jose,2011-01-01,2011-01,2011-Q1,2011.0,135.0,USD,27.1
478,/organization/where-com,Where,|E-Commerce|,E-Commerce,USA,MA,Boston,Boston,/organization/ebay,eBay,|Internet|Business Services|All Markets|Search|Auctions|E-Commerce|,Business Services,USA,CA,SF Bay Area,San Jose,2011-04-01,2011-04,2011-Q2,2011.0,135.0,USD,27.1
479,/organization/whiptail,WhipTail,|Storage|Enterprise Software|,Storage,USA,NJ,Newark,Whippany,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Enterprise Software,USA,CA,SF Bay Area,San Jose,2013-09-11,2013-09,2013-Q3,2013.0,415.0,USD,31.0
480,/organization/wichorus,WiChorus,|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,San Jose,/organization/tellabs,Tellabs,|Public Relations|,Public Relations,USA,IL,Chicago,Naperville,2009-10-22,2009-10,2009-Q4,2009.0,165.0,USD,27.5
481,/organization/widevine,Widevine Technologies,|Consumer Electronics|Internet TV|Digital Rights Management|Games|,Consumer Electronics,USA,WA,Seattle,Seattle,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Service Provider,USA,CA,SF Bay Area,Mountain View,2010-12-16,2010-12,2010-Q4,2010.0,160.0,USD,25.8
483,/organization/wildfire-interactive,"Wildfire, a division of Google",|Advertising|Sales and Marketing|Social Media|Enterprise Software|,Social Media,USA,CA,SF Bay Area,Redwood City,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Service Provider,USA,CA,SF Bay Area,Mountain View,2012-07-31,2012-07,2012-Q3,2012.0,350.0,USD,14.0
484,/organization/worklight,Worklight,|Mobile|,Mobile,USA,NY,New York City,New York,/organization/ibm,IBM,|Software|,Software,USA,NY,New York City,Armonk,2012-01-31,2012-01,2012-Q1,2012.0,70.0,USD,17.1
486,/organization/xobni,Xobni,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Service Provider,USA,CA,SF Bay Area,Sunnyvale,2013-07-08,2013-07,2013-Q3,2013.0,48.0,USD,41.66
488,/organization/xtellus,Xtellus,|Hardware + Software|,Hardware + Software,USA,NJ,Newark,Morris Plains,/organization/oclaro,Oclaro,|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,San Jose,2009-12-18,2009-12,2009-Q4,2009.0,33.0,USD,8.0
492,/organization/zep-solar,Zep Solar,|Renewable Energies|Solar|Clean Technology|,Clean Technology,USA,CA,SF Bay Area,San Rafael,/organization/solarcity,SolarCity,|Construction|Clean Technology|,Construction,USA,CA,SF Bay Area,San Mateo,2013-10-09,2013-10,2013-Q4,2013.0,158.0,USD,10.571182
493,/organization/zimbra,Zimbra,|Collaboration|Productivity Software|Web Development|Email|Software|,Productivity Software,USA,CA,SF Bay Area,Palo Alto,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Service Provider,USA,CA,SF Bay Area,Sunnyvale,2007-09-01,2007-09,2007-Q3,2007.0,350.0,USD,14.5
